Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
C AND F ENTERPRISES,43187,757684-1,586230,32,6,0,757684,26,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43181,757916-1,584848,76,6,0,757916,89.5,19.5,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,758803-2,586228,19,6,0,758803,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43167,758830-2,581526,41,6,0,758830,35,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759179-2,580041,1403.45,0,0,759179,2441.25,1037.8,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759367-1,580030,201,6,0,759367,195,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759380-2,580035,201,6,0,759380,195,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759403-1,580031,61,6,0,759403,55,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759653-1,580036,26,6,0,759653,20,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759661-2,580037,163.5,6,0,759661,157.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759753-2,580038,18.5,6,0,759753,12.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759793-1,580053,146,6,0,759793,140,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759852-2,580033,54,6,0,759852,60,12,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759931-2,580034,148,6,0,759931,142,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43161,759941-2,580032,111,6,0,759941,105,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43194,759972-2,587798,23.5,6,0,759972,17.5,0,,C&F 040618 PMT RECPT 5342.64C
C AND F ENTERPRISES,43165,760008-1,580587,51,6,0,760008,45,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,760037-2,586279,32,6,0,760037,26,26.8,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43164,760045-1,580367,26,6,0,760045,20,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760072-2,580518,263.5,6,0,760072,257.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760112-2,580519,76,6,0,760112,70,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760122-2,580516,12.5,6,0,760122,6.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760125-1,580450,12.5,6,0,760125,6.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43174,760176-1,583278,19,6,0,760176,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43164,760221-2,580357,111,6,0,760221,105,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43174,760251-2,583295,46,6,0,760251,40,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43164,760262-3,580369,151,6,0,760262,145,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760270-2,580366,41,6,0,760270,35,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760331-1,580521,76,6,0,760331,70,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760446-3,580359,19.5,6,0,760446,15,1.5,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760449-1,580517,102.25,6,0,760449,96.25,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760460-1,580682,86,6,0,760460,80,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760496-1,580364,58.5,6,0,760496,52.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760540-2,580368,45.5,6,0,760540,39.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760592-2,580360,121,6,0,760592,115,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760617-1,580522,106,6,0,760617,100,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,760643-2,580678,51,6,0,760643,45,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760671-1,580370,106,6,0,760671,100,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,760738-1,580363,25.5,6,0,760738,19.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,760789-1,586288,12.5,6,0,760789,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43165,760965-1,580659,18.5,6,0,760965,12.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761024-1,580447,66,6,0,761024,60,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761090-1,580520,58,6,0,761090,52,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,761106-2,580356,196,6,0,761106,190,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761125-1,580694,19,6,0,761125,13,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43164,761158-1,580358,121,6,0,761158,115,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761178-3,580683,26,6,0,761178,20,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43172,761303-1,582377,32,6,0,761303,26,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43165,761321-2,580680,88.5,6,0,761321,82.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,761328-1,581068,267,6,0,761328,261,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761376-1,580684,91,6,0,761376,85,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761389-1,580685,122.25,6,0,761389,116.25,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761478-1,580686,66,6,0,761478,60,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,761490-1,580998,121,6,0,761490,115,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,761536-1,580996,141,6,0,761536,135,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761591-2,580687,121,6,0,761591,115,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761641-2,580669,72,6,0,761641,67.5,1.5,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761651-1,580679,41,6,0,761651,35,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,761668-2,586217,12.5,6,0,761668,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43167,761681-1,581232,141,6,0,761681,135,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43165,761708-2,580681,23.5,6,0,761708,17.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,761709-1,586218,12.5,6,0,761709,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43165,761740-2,580695,77.5,6,0,761740,71.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43167,761801-2,581235,18.5,6,0,761801,19,6.5,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43167,761814-2,581236,23.5,6,0,761814,17.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43167,761816-1,581524,76,6,0,761816,70,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43167,761888-1,581525,66,6,0,761888,66.5,6.5,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,761899-2,586297,19,6,0,761899,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43166,761926-1,581042,26,6,0,761926,20,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,761941-2,581057,18.5,6,0,761941,12.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,761951-1,581066,198,6,0,761951,192,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,761989-2,586206,12.5,6,0,761989,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43166,762000-1,581067,76,6,0,762000,70,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,762019-1,581041,23.5,6,0,762019,17.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,762076-1,581064,76,6,0,762076,70,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,762101-2,586296,19,6,0,762101,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43166,762252-2,581039,41,6,0,762252,35,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43166,762262-1,581065,98.5,6,0,762262,92.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43167,762306-1,581522,32,6,0,762306,26,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43187,762346-1,586229,19,6,0,762346,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43167,762389-2,581591,23.5,6,0,762389,17.5,0,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43168,762426-2,581770,31,6,0,762426,25,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762429-1,581760,66,6,0,762429,60,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762440-2,581755,36,6,0,762440,30,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762495-1,581764,76,6,0,762495,70,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762498-2,581758,46,6,0,762498,40,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762597-1,581977,142.25,6,0,762597,153.75,17.5,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762615-1,581765,111,6,0,762615,105,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762634-1,581978,51.5,6,0,762634,45.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762636-1,581766,66,6,0,762636,60,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762669-1,581754,234.75,6,0,762669,228.75,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762696-1,581767,66,6,0,762696,60,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762701-1,581979,31,6,0,762701,25,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762712-2,581756,126,6,0,762712,120,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43167,762763-1,581592,146,6,0,762763,153,13,,C&F 030918 PMT RECPT 7103.45C
C AND F ENTERPRISES,43168,762785-2,582036,18.5,6,0,762785,12.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762804-1,582027,18.5,6,0,762804,12.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762857-1,582031,56,6,0,762857,50,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762860-1,582064,106,6,0,762860,100,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762893-1,582030,31,6,0,762893,25,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,762969-2,583121,46,6,0,762969,40,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,762978-1,582032,66,6,0,762978,60,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,763041-2,582026,151,6,0,763041,145,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,763073-2,582066,21,6,0,763073,15,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,763184-2,582033,156,6,0,763184,150,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,763192-2,582035,76,6,0,763192,70,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,763201-1,582034,76,6,0,763201,70,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43168,763272-2,581860,48,6,0,763272,42,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763323-1,582628,197,6,0,763323,191,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,763330-1,586287,12.5,6,0,763330,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763331-2,582317,198,6,0,763331,240,48,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763376-1,582231,12.5,6,0,763376,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,763441-1,586281,19,6,0,763441,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763495-2,582590,39.5,6,0,763495,33.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763526-1,582443,41,6,0,763526,35,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763527-3,582321,95.5,6,0,763527,89.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763536-2,582587,76,6,0,763536,70,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763580-2,582320,18.5,6,0,763580,12.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763623-1,582314,30,6,0,763623,24,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,763661-1,586283,45,6,0,763661,39,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763672-1,582445,36,6,0,763672,30,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763699-1,582315,41,6,0,763699,35,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,763718-5,582888,28.95,6,0,763718,22.95,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763726-2,582446,36,6,0,763726,30,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,763737-1,582887,12.5,6,0,763737,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,763760-1,586210,89,6,0,763760,83,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,763770-2,582319,21,6,0,763770,15,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,763858-1,582775,177,6,0,763858,171,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763871-1,582444,91,6,0,763871,85,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,763916-1,582589,86,6,0,763916,80,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,763918-1,586285,12.5,6,0,763918,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,764030-1,582318,68.5,6,0,764030,62.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764040-1,586202,45,6,0,764040,39,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,764045-1,582586,88.5,6,0,764045,82.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764108-2,582774,223.5,6,0,764108,217.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764115-1,586211,89,6,0,764115,83,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764117-2,582892,23.5,6,0,764117,17.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,764167-1,582322,19,6,0,764167,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,764201-1,582313,12.5,6,0,764201,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,764238-2,582376,19,6,0,764238,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764269-1,586278,19,6,0,764269,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764342-1,586204,12.5,6,0,764342,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764448-2,582891,26,6,0,764448,20,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764475-4,586286,12.5,6,0,764475,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,764515-1,582378,32,6,0,764515,26,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43171,764564-2,582316,76,6,0,764564,70,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764629-2,586282,12.5,6,0,764629,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764637-2,582890,30.5,6,0,764637,24.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,764646-1,586212,89,6,0,764646,83,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764697-1,582884,76,6,0,764697,70,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764715-1,582893,66,6,0,764715,60,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764744-1,582773,99.75,6,0,764744,93.75,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764759-1,582889,51,6,0,764759,45,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,764770-2,582698,66,6,0,764770,60,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,764806-5,582777,182.25,6,0,764806,176.25,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,764985-1,582629,166,6,0,764985,160,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43172,765000-1,582705,65,6,0,765000,59,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765051-1,582776,141,6,0,765051,135,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765071-1,582886,19,6,0,765071,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765095-3,582835,51,6,0,765095,45,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765125-3,582987,18.5,6,0,765125,12.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765156-1,586292,12.5,6,0,765156,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765207-2,582994,25.75,6,0,765207,19.75,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765218-1,583047,41,6,0,765218,35,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765220-2,582990,139,6,0,765220,133,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765221-1,582986,18.5,6,0,765221,12.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43189,765229-3,587017,26,6,0,765229,160,20,,C&F 040618 PMT RECPT 5342.64C
C AND F ENTERPRISES,43173,765229-1,582993,126,6,0,765229,160,20,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765232-3,583120,23.5,6,0,765232,17.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765258-1,586216,89,6,0,765258,83,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,765278-2,583595,111,6,0,765278,118,13,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765281-2,582992,238.5,6,0,765281,232.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765297-1,583049,193.5,6,0,765297,227.5,40,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765329-1,586294,12.5,6,0,765329,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765354-2,582997,19,6,0,765354,13,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765367-2,586290,12.5,6,0,765367,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765368-1,586215,82.5,6,0,765368,76.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765370-1,582996,36,6,0,765370,30,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765387-1,582995,87.25,6,0,765387,81.25,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765456-1,582988,19.5,6,0,765456,15,1.5,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43173,765520-1,582991,116,6,0,765520,110,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,765545-1,583540,24,6,0,765545,38,20,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765603-2,583281,41,6,0,765603,35,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765608-1,583284,134,6,0,765608,128,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765618-2,583279,18.5,6,0,765618,12.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765623-2,583282,61,6,0,765623,55,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765630-2,583294,23.5,6,0,765630,17.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765652-1,583286,81,6,0,765652,75,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765696-1,586299,45,6,0,765696,39,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765724-1,583285,96,6,0,765724,90,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,765781-1,583534,329,6,0,765781,323,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43174,765864-3,583277,25.75,6,0,765864,19.75,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43187,765900-2,586291,12.5,6,0,765900,6.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,766038-2,583532,156,6,0,766038,150,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,766085-1,583592,269.25,6,0,766085,263.25,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,766095-1,583593,138.5,6,0,766095,132.5,0,,C&F PAYMENT RECPT 033018 18067.78C
C AND F ENTERPRISES,43175,766213-1,583594,66,6,0,766213,60,0,,C&F PAYMENT RECPT 033018 18067.78C
