Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
DECOBREEZE GPR,43217,775019-1,218106,0,0,0,0,0,0,ZERO DUE ,GPR DECO 050118 218106C
DEMDACO 0000        LEAWOOD,43222,780575-1,21915272,93,0,0,780575,90,-3,PO MISMATCH,DEMDACO 050318 21915316 (7) C
IRONWOOD INDUSTRIES,43217,760050-2,27773,79,0,0,760050,78,-1,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27773C
IRONWOOD INDUSTRIES,43217,768264-4,27782,60,0,0,768264,58,-2,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27782C
IRONWOOD INDUSTRIES,43217,768624-2,27783,54,0,0,768624,53,-1,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27783C
IRONWOOD INDUSTRIES,43217,769241-3,27774,104,0,0,769241,99,-5,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27774C
IRONWOOD INDUSTRIES,43217,769320-1,27781,47,0,0,769320,45,-2,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27781C
IRONWOOD INDUSTRIES,43217,769343-3,27785,179,0,0,769343,178,-1,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27785C
IRONWOOD INDUSTRIES,43217,770923-1,27789,47,0,0,770923,45,-2,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27789C
IRONWOOD INDUSTRIES,43217,770937-2,27793,54,0,0,770937,53,-1,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27793C
IRONWOOD INDUSTRIES,43217,770973-1,27799,138,0,0,770973,136,-2,PO MISMATCH,IRONWOOD 042718 PMT RECPT 1441.00 27799C
IRONWOOD INDUSTRIES,43220,771280-3,27820,104,0,0,771280,99,-5,PO MISMATCH,IRONWOOD 050118 PMT RECPT 2139.00 27820C
IRONWOOD INDUSTRIES,43220,772903-1,27825,27,0,0,772903,23,-4,PO MISMATCH,IRONWOOD 050118 PMT RECPT 2139.00 27825C
IRONWOOD INDUSTRIES,43221,773110-2,27839,139,0,0,773110,137,-2,PO MISMATCH,IRONWOOD 050218 PMT RECPT 1010.00 27839C
S.P.I.,43217,782149-1,627798,105,0,0,782149,88.2,-16.8,PO MISMATCH,SPI 043018 627798C
SLEEPYS LOG FURNITURE,43217,781080-1,21955,45,5,0,781080,38,-2,PO MISMATCH,SLEEPYS 043018 PMT RECPT 525.00C
VAXCEL,43220,769241-4,818348,116.5,2.5,0,769241,112.1,-1.9,PO MISMATCH,VAXCEL 043018 PMT RECPT 2023.35C
VAXCEL,43220,771846-1,818347,333.1,2.5,0,771846,324.9,-5.7,PO MISMATCH,VAXCEL 043018 PMT RECPT 2023.35C
VAXCEL,43222,782316-3,819374,98.5,2.5,0,782316,91.2,-4.8,PO MISMATCH,VAXCEL 050218 PMT RECPT 1849.04C
VAXCEL,43222,782557-1,819380,78.03,2.5,0,782557,74.1,-1.43,PO MISMATCH,VAXCEL 050218 PMT RECPT 1849.04C
VAXCEL,43222,782700-1,819382,151.5,2.5,0,782700,141.55,-7.45,PO MISMATCH,VAXCEL 050218 PMT RECPT 1849.04C
VAXCEL,43222,783310-1,819308,94.5,2.5,0,783310,87.4,-4.6,PO MISMATCH,VAXCEL 050218 PMT RECPT 1849.04C
VAXCEL,43222,783363-2,819302,68.05,2.5,0,783363,64.6,-0.95,PO MISMATCH,VAXCEL 050218 PMT RECPT 1849.04C
VAXCEL,43223,783579-1,819889,169.7,2.5,0,783579,164.36,-2.84,PO MISMATCH,VAXCEL 050318 PMT RECPT 1888.67C
VILLAGE WROUGHT IRON,43221,783479-1,188687,82,5,0,783479,74.95,-2.05,PO MISMATCH,VWI 050118 188687C
