Item Code,Manufacturer Model Number,UPC Code,Product Name,Current Wholesale (Stocking) Price AFTER Discount,New Wholesale (Stocking) Price AFTER Discount,Current Wholesale (Stocking) Price BEFORE Discount,New Wholesale (Stocking) Price BEFORE Discount,Current Drop Ship Price AFTER Discount,New Drop Ship Price AFTER Discount,Current Drop Ship Price BEFORE Discount,New Drop Ship Price BEFORE Discount,Drop Ship Fee (optional),MAP Price (Sale Price),Full Retail Price (MSRP),Option 1 Value,Option 1 Surcharge,Option 2 Value,Option 2 Surcharge,Option 3 Value,Option 3 Surcharge
MA247321WILDWOO,2473-21_Wildwood Trail,,Wildwood Trail Rocker,690.00,,690.00,,690.00,,690.00,,,,,,,,,,
MA-224803BCRK,2248-03 Bear Creek,,Bear Creek Sofa,1140.00,,,,1160.00,,,,,,,,,,,,
MA241801,2418-01,,Hollister Chair,830.00,,830.00,,830.00,,830.00,,,,,,,,,,
MA224803,2248-03,,McKinley Sofa - Palance,1005.00,,1005.00,,1005.00,,1005.00,,,,,,,,,,
MA247321,2473-21,,Longhorn Rocker,655.00,,655.00,,655.00,,655.00,,,,,,,,,,
MA247608BBSPICE,2476-08-BBSPICE,,Mountain View Chair and a Half,885.00,,885.00,,885.00,,,,,,,,,,,,
MA-817428,8174-28 Bayfield,,Brownstone Trail Rectangular Coffee Table,410.00,,,,410.00,,,,,,,,,,,,
MAL237403,L2374-03,,Pine Creek Leather Sofa,1560.00,,1560.00,,1560.00,,1560.00,,,,,,,,,,
MAU196803,U1968-03,,Beckett Sofa Unique,2355.00,,2355.00,,2355.00,,2355.00,,,,,,,,,,
MA224809MB,2248-09MVB,,Mesa Verde Bear Storage Ottoman,495.00,,495.00,,495.00,,495.00,,,,,,,,,,
MA227021,2270-21,,Snowy Pines Rocker,565.00,,,,565.00,,,,,,,,,,,,
MA237406FRED-SP,237406FAIRRED-SP,,Applachian Queen Sleeper Special,1329.75,,,,1329.75,,,,,,,,,,,,
MA247601PTRCBN,MA2476-01 PTR CBN,,Woodland Cabin Chair,705.00,,,,705.00,,,,,,,,,,,,
MA247603BBSPICE,2476-03-BBSPICE,,Mountain View Sofa,995.00,,995.00,,995.00,,,,,,,,,,,,
MA-RANCH18PILLW,18 INCH RANCHERO PILLOW (BLACK CANYON EARTH-DOWNING HARVEST NUTMEG-FRINGE),,18 INCH RANCHERO PILLOW (BLACK CANYON EARTH-DOWNING HARVEST NUTMEG-FRINGE),48.00,,,,48.00,,,,,,,,,,,,
MAU241801,U2418-01,,Chaps Cowhide Chair,1235.00,,,,1235.00,,,,,,,,,,,,
MA224803MB,2248-03MVB,,Mesa Verde Bear Sofa,1190.00,,1190.00,,1190.00,,1190.00,,,,,,,,,,
MA237403FB,2374-03FB,,Frasier Bear Sofa,1070.00,,1070.00,,1070.00,,1070.00,,,,,,,,,,
MA2248032862,2248-03 2862,,Yellowstone Bears Sofa,1155.00,,,,1155.00,,,,,,,,,,,,
MA-230401,"2304-01: #3067 Kodiak Island (ISB/Csh Fcg), #1227 Heidi Aspen (csh bxg), #9077 Wrangler Mahogany (body & Cont Welt), Dk Fnsh",,Wilderness Trails Chair,725.00,,,,725.00,,,,,,,,,,,,
MA238501BARRICO,2385-01BARRICO,,Russet Ranch Chair,740.00,,,,740.00,,,,,,,,,,,,
MAL193709,L1937-09,,Montana Ottoman,540.00,,540.00,,540.00,,540.00,,,,,,,,,,
MA-P224802-DKT,"P2248-02-Dakota Highlts (Frt Arm Pnl), Equestrian Black Lthr (Bdy), Med Brn Fnsh, Silver Star Nail; Pr of 19"" x 16"" Hrzntl Plws w/Hair On Insrt",,Texas Nights Love Seat,2305.00,,,,2305.00,,,,,,,,,,,,
MA237419FB,2374-19FB,,Frasier Bear Large Storage Ottoman,520.00,,520.00,,520.00,,520.00,,,,,,,,,,
MA-811363D,811363D,,replacement feet dark wood,7.50,,,,7.50,,,,,,,,,,,,
MA817418,817418,,Chestnut Antler Sofa Table,430.00,,,,430.00,,,,,,,,,,,,
MA196803SE,1968-03SEN,,Double S Ranch (Sentosa) - Sofa,1130.00,,1130.00,,1130.00,,1130.00,,,,,,,,,,
MA196802SE,1968-02SEN,,Double S Ranch (Sentosa) - Loveseat,1095.00,,1095.00,,1095.00,,1095.00,,,,,,,,,,
MA-230403,"2304-03: #3067 Kodiak Island (ISB/Csh Fcg), #1227 Heidi Aspen (csh bxg), #9077 Wrangler Mahogany (body & Cont Welt), Dk Fnsh; 188-Pair of Pillows",,Wilderness Trails Sofa,1020.00,,,,1020.00,,,,,,,,,,,,
MA230403CYNERTH,2304-03 CanyonEarth,,Ranchero Southwestern Sofa,1315.00,,1315.00,,1340.00,,1315.00,,,,,,,,,,
MA247303,2473-03,,Wildwood Trail Sofa,1395.00,,1395.00,,1395.00,,1395.00,,,,,,,,,,
MAU198639,U1986-39,,Corrina Half Moon Ottoman,900.00,,900.00,,900.00,,900.00,,,,,,,,,,
MA230408NOTRLBR,2304-08 NOTRLBR,,Northern Trails Bear Chair and a Half,1005.00,,,,1005.00,,,,,,,,,,,,
MA237406FB,2374-06FB,,Frasier Bear Queen Sleeper,1275.00,,1275.00,,1275.00,,1275.00,,,,,,,,,,
MA-18RANCHEROPW,"18"" PR Ranchero (18 inch pair Ranchero Pillows)",,18 Inch Pair Ranchero Pillows,82.00,,,,82.00,,,,,,,,,,,,
MA230402NOTRLBR,2304-02 NOTRLBR,,Northern Trails Bear Loveseat,1080.00,,,,1080.00,,,,,,,,,,,,
MA230403NOTRLBR,2304-03 NOTRLBR,,Northern Trails Bear Sofa,1115.00,,,,1115.00,,,,,,,,,,,,
MA230406NOTRLBR,2304-06 NOTRLBR,,Northern Trails Bear Queen Sleeper,1310.00,,,,1310.00,,,,,,,,,,,,
MA196809SE,1968-09SEN,,Double S Ranch (Sentosa) - Storage Ottoman,435.00,,435.00,,435.00,,435.00,,,,,,,,,,
MA1984-09-CUSTM,"1984-09 CUSTOM (ONT. BEAR TOP, RALLY BOX, COLORADO BODY & CW-ADIRONDACK FOREST CUSTOM OTTOMAN)",,Adirondack Forest Ottoman-Custom,440.00,,,,440.00,,,,,,,,,,,,
MA224802RUSTRCH,2248-02 LOVESEAT-CUSTOM (BEAR CREEK FRAME-RUSSET RANCH FABRIC),,LOVESEAT-CUSTOM (BEAR CREEK FRAME-RUSSET RANCH FABRIC),1155.00,,,,1155.00,,,,,,,,,,,,
MA237403CB,2374-03 CB,,Winter Buck Sofa,940.00,,,,940.00,,,,,,,,,,,,
MA247609PTRCBN,MA2476-09 PTR CBN,,Woodland Cabin Storage Ottoman,480.00,,,,480.00,,,,,,,,,,,,
MA2248062862,2248-06 2862,,Yellowstone Bears Queen Sleeper,1350.00,,,,1350.00,,,,,,,,,,,,
MA-22X12RANCHPW,"22""x12"" Ranchero Pillow (sold single)",,"22""x12"" Ranchero Pillow",75.50,,,,75.50,,,,,,,,,,,,
MA230402WHTTAIL,2304-02WHITETAIL,,Trophy Buck Loveseat,955.00,,,,955.00,,,,,,,,,,,,
MA237408FB,2374-08FB,,Frasier Bear Chair and a Half,955.00,,955.00,,955.00,,955.00,,,,,,,,,,
MA238303BARRICO,2383-03BARRICO,,Russet Ranch Sofa,1245.00,,,,1245.00,,,,,,,,,,,,
MA238509BARRICO,2385-09BARRICO,,Russet Ranch Ottoman,430.00,,,,430.00,,,,,,,,,,,,
MAA238501,A2385-01,,Remington Chair - Stallone,1255.00,,1255.00,,1255.00,,1255.00,,,,,,,,,,
MAL224806BRRED,L2248-06BEARRED,,McKinley Plaid Queen Sleeper,1725.00,,,,1725.00,,,,,,,,,,,,
MA224802RRRANCH,2248-02_SHERPA RUBY_BRIELLE BRICK_BRAVO COGNAC,,Sherpa Ruby Double R Ranch Loveseat,980.00,,980.00,,980.00,,980.00,,,,,,,,,,
MA230402CYNERTH,2304-02 CanyonEarth,,Ranchero Southwestern Loveseat,1280.00,,1280.00,,1305.00,,1280.00,,,,,,,,,,
MA232919CYNERTH,2329-19 CanyonEarth,,Ranchero Southwestern Large Storage Ottoman,640.00,,640.00,,650.00,,640.00,,,,,,,,,,
MAU241809,U2418-09,,Chaps Cowhide Storage Ottoman,635.00,,,,635.00,,,,,,,,,,,,
MA198702,1987-02,,Cornelius Settee Check,845.00,,845.00,,845.00,,845.00,,,,,,,,,,
MA224802SUNCYN,2248-02-SUNCYN,,Sunset Canyon Southwestern Loveseat,1225.00,,1225.00,,1225.00,,1225.00,,,,,,,,,,
MA-234921BCRK,2349-21 Bear Creek,,Bear Creek Rocking Chair,590.00,,,,590.00,,,,,,,,,,,,
MA238509PNCNDSK,2385-09 PNCNDSK,,Pinecone Dusk Storage Ottoman,390.00,,,,390.00,,,,,,,,,,,,
MAL232919DS,L2329-19 DS,,Sylvan Deer Cocktail Ottoman,615.00,,,,615.00,,,,,,,,,,,,
MA-224806-BRCRK,"2248-06-#1090 Bear Creek Cinnamon (ISB/Cush Fcg), 2411 Phoenix Cinnabar (Boxing/Cush Btm), #1702 Colt Coffee (Body/Contrast Welt), Dark Trap, Brass Nail",,Bear Creek Queen Sleeper,1345.00,,,,1365.00,,,,,,,,,,,,
MA-2660YARDAGE,Yardage#2660 Nostalgia Mink fabric,,Nostalgia Mink Yardage Fabric #2660 (Dallas Collection),22.00,,,,22.00,,,,,,,,,,,,
MA-817422,817422-Bayfield Sofa Table,,Brownstone Trail Sofa Table,435.00,,,,435.00,,,,,,,,,,,,
MAL197901WSTTAN,L1979-01WESTERNTANNER,,Dallas Chair,985.00,,,,985.00,,,,,,,,,,,,
MAL242301CE,L2423-01 CE,,Diamond Canyon Chair,1030.00,,,,1030.00,,,,,,,,,,,,
MA-230453,"2304-53: #3067 Kodiak Island (ISB/Csh Fcg), #1227 Heidi Aspen (csh bxg), #9077 Wrangler Mahogany (body & Cont Welt), Dk Fnsh; 188-Pair of Pillows w/2 Pc Sectional",,Wilderness Trails Two Piece Sectional,2030.00,,,,2030.00,,,,,,,,,,,,
MA247606BBSPICE,2476-06-BBSPICE,,Mountain View Queen Sleeper Sofa,1190.00,,1190.00,,1190.00,,,,,,,,,,,,
MA-224802-BRCRK,2248-02 Bear Creek,,Bear Creek Loveseat,1105.00,,,,1125.00,,,,,,,,,,,,
MA230408CYNERTH,2304-08 CanyonEarth,,Ranchero Southwestern Chair and a Half,1165.00,,1165.00,,1200.00,,1165.00,,,,,,,,,,
